"year","school_code","school_name","subgroup","subject","grade","enrollment_status","n_test_takers","baseline","target"
2014,102,"CESAR CHAVEZ PARKSIDE MS PCS","BL7","Math","all","full_year",270,0.606060606060606,0.704545454545455
2014,1106,"CENTER CITY PETWORTH CAMPUS PCS","BL7","Math","all","full_year",62,0.415730337078652,0.561797752808989
2014,1120,"NATIONAL COLLEGIATE PREP PCS","ECONOMY","Math","all","full_year",69,0.421052631578947,0.565789473684211
2014,114,"HOPE COMMUNITY PCS TOLSON CAMPUS","ECONOMY","Math","all","full_year",138,0.466666666666667,0.6
2014,198,"TWO RIVERS PCS","All","Math","all","full_year",281,0.623893805309734,0.717920353982301
2014,227,"H D COOKE ES","All","Math","all","full_year",126,0.243478260869565,0.432608695652174
2014,262,"LANGDON EC","BL7","Math","all","full_year",123,0.688888888888889,0.766666666666667
2014,285,"MOTEN ES","All","Math","all","full_year",136,0.12751677852349,0.345637583892617
2014,3068,"BASIS DC PCS","BL7","Math","all","full_year",217,0.619929557984655,0.683274631653879
2014,3068,"BASIS DC PCS","HI7","Math","all","full_year",32,0.843972243306171,0.85697455636399
2014,3068,"BASIS DC PCS","WH7","Math","all","full_year",154,0.921846192646189,0.934871827205158
2014,321,"STODDERT ES","ECONOMY","Math","all","full_year",26,0.6,0.7
2014,325,"THOMAS ES","BL7","Math","all","full_year",123,0.273684210526316,0.455263157894737
2014,328,"TUBMAN ES","ECONOMY","Math","all","full_year",169,0.612903225806452,0.709677419354839
2014,405,"DEAL MS","All","Math","all","full_year",1216,0.888517279821628,0.916387959866221
2014,442,"COLUMBIA HEIGHTS EC (CHEC)","BL7","Math","all","full_year",162,0.490445859872611,0.617834394904459
2014,457,"EASTERN HS","All","Math","all","full_year",192,0.353218872674518,0.461015727228765
2014,457,"EASTERN HS","SPED","Math","all","full_year",38,0.278099503780019,0.398416253150016
2014,463,"WILSON HS","All","Math","all","full_year",375,0.522546419098143,0.641909814323607
2014,471,"ELLINGTON SCHOOL OF THE ARTS","ECONOMY","Math","all","full_year",62,0.6875,0.765625
2014,102,"CESAR CHAVEZ PARKSIDE MS PCS","SPED","Math","all","full_year",47,0.233333333333333,0.425
2014,1100,"ACHIEVEMENT PREPARATORY PCS-MIDDLE SCHOOL","All","Math","all","full_year",360,0.869230769230769,0.901923076923077
2014,1105,"CENTER CITY CONGRESS HEIGHTS CAMPUS PCS","BL7","Math","all","full_year",129,0.208695652173913,0.406521739130435
2014,1106,"CENTER CITY PETWORTH CAMPUS PCS","All","Math","all","full_year",139,0.417910447761194,0.563432835820896
2014,1106,"CENTER CITY PETWORTH CAMPUS PCS","ECONOMY","Math","all","full_year",139,0.396039603960396,0.547029702970297
2014,1121,"KIPP DC PROMISE PCS","ECONOMY","Math","all","full_year",172,0.211043441158761,0.40828258086907
2014,165,"MERIDIAN PCS","LEP","Math","all","full_year",68,0.532258064516129,0.649193548387097
2014,183,"TREE OF LIFE COMMUNITY PCS","ECONOMY","Math","all","full_year",122,0.420689655172414,0.56551724137931
2014,199,"D C  BILINGUAL PCS","LEP","Math","all","full_year",114,0.364864864864865,0.523648648648649
2014,212,"BRENT ES","All","Math","all","full_year",108,0.619047619047619,0.714285714285714
2014,217,"ACHIEVEMENT PREPARATORY PCS-ELEMENTARY","All","Math","all","full_year",49,0.204217935405254,0.270533107454816
2014,221,"BURRVILLE ES","All","Math","all","full_year",101,0.4765625,0.607421875
2014,222,"PAUL PUBLIC CHARTER SCHOOL - INTERNATIONAL HIGH SCHOOL","ECONOMY","Math","all","full_year",33,0.379579643000136,0.431281339416792
2014,224,"CLEVELAND ES","BL7","Math","all","full_year",71,0.684210526315789,0.763157894736842
2014,227,"H D COOKE ES","BL7","Math","all","full_year",49,0.130434782608696,0.347826086956522
2014,247,"C W  HARRIS ES","ECONOMY","Math","all","full_year",78,0.0615384615384615,0.296153846153846
2014,259,"KIMBALL ES","BL7","Math","all","full_year",116,0.325,0.49375
2014,261,"LAFAYETTE ES","BL7","Math","all","full_year",43,0.71875,0.7890625
2014,261,"LAFAYETTE ES","WH7","Math","all","full_year",212,0.907692307692308,0.930769230769231
2014,302,"RAYMOND EC","ECONOMY","Math","all","full_year",222,0.468965517241379,0.601724137931035
2014,360,"CAPITOL HILL MONTESSORI SCHOOL AT LOGAN","All","Math","all","full_year",51,0.42688222671635,0.570161670037262
2014,402,"BENJAMIN BANNEKER HS","All","Math","all","full_year",88,0.977011494252874,0.982758620689655
2014,405,"DEAL MS","WH7","Math","all","full_year",526,0.980769230769231,0.985576923076923
2014,407,"ELIOT HINE MS","All","Math","all","full_year",282,0.458015267175573,0.593511450381679
2014,407,"ELIOT HINE MS","SPED","Math","all","full_year",74,0.328947368421053,0.496710526315789
2014,466,"SCHOOL WITHOUT WALLS HS","WH7","Math","all","full_year",45,0.973684210526316,0.980263157894737
2014,106,"COMMUNITY ACADEMY BUTLER GLOBAL","All","Math","all","full_year",55,0.711538461538462,0.783653846153846
2014,1100,"ACHIEVEMENT PREPARATORY PCS-MIDDLE SCHOOL","ECONOMY","Math","all","full_year",301,0.873873873873874,0.905405405405405
2014,1104,"CENTER CITY CAPITOL HILL CAMPUS PCS","All","Math","all","full_year",135,0.4,0.55
2014,114,"HOPE COMMUNITY PCS TOLSON CAMPUS","All","Math","all","full_year",158,0.467065868263473,0.600299401197605
2014,115,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENCE PCS","ECONOMY","Math","all","full_year",198,0.760736196319018,0.820552147239264
2014,138,"EARLY CHILDHOOD ACADEMY PCS","ECONOMY","Math","all","full_year",29,0.5,0.625
2014,146,"E L  HAYNES PCS GEORGIA AVENUE","All","Math","all","full_year",343,0.769230769230769,0.826923076923077
2014,165,"MERIDIAN PCS","ECONOMY","Math","all","full_year",256,0.495412844036697,0.621559633027523
2014,204,"BANCROFT ES","ECONOMY","Math","all","full_year",140,0.472222222222222,0.604166666666667
2014,222,"PAUL PUBLIC CHARTER SCHOOL - INTERNATIONAL HIGH SCHOOL","All","Math","all","full_year",93,0.42058835454065,0.468872658328929
2014,227,"H D COOKE ES","ECONOMY","Math","all","full_year",126,0.230769230769231,0.423076923076923
2014,239,"GARRISON ES","ECONOMY","Math","all","full_year",77,0.183333333333333,0.3875
2014,251,"HOUSTON ES","ECONOMY","Math","all","full_year",82,0.230769230769231,0.423076923076923
2014,264,"LASALLE BACKUS EC","LEP","Math","all","full_year",44,0.257089340016835,0.318998561682099
2014,272,"KEY ES","All","Math","all","full_year",158,0.907692307692308,0.930769230769231
2014,287,"MURCH ES","WH7","Math","all","full_year",160,0.928,0.946
2014,288,"NALLE ES","All","Math","all","full_year",129,0.306818181818182,0.480113636363636
2014,308,"MALCOLM X ES AT GREEN","BL7","Math","all","full_year",62,0.164383561643836,0.373287671232877
2014,309,"SEATON ES","All","Math","all","full_year",81,0.336283185840708,0.502212389380531
2014,324,"TAKOMA EC","LEP","Math","all","full_year",47,0.189699395496542,0.324749496247118
2014,327,"TRUESDELL EC","BL7","Math","all","full_year",73,0.330275229357798,0.497706422018349
2014,338,"WHITTIER EC","ECONOMY","Math","all","full_year",193,0.39,0.5425
2014,344,"KING, M L ES","ECONOMY","Math","all","full_year",148,0.3,0.475
2014,404,"BROWNE EC","All","Math","all","full_year",172,0.293172690763052,0.469879518072289
2014,404,"BROWNE EC","SPED","Math","all","full_year",28,0.127272727272727,0.345454545454545
2014,405,"DEAL MS","HI7","Math","all","full_year",170,0.8125,0.859375
2014,428,"STUART HOBSON MS (CAPITOL HILL CLUSTER)","All","Math","all","full_year",407,0.651658767772512,0.738744075829384
2014,433,"JEFFERSON MIDDLE SCHOOL ACADEMY","All","Math","all","full_year",285,0.485943775100402,0.614457831325301
2014,1100,"ACHIEVEMENT PREPARATORY PCS-MIDDLE SCHOOL","SPED","Math","all","full_year",67,0.399824176045379,0.549868132034034
2014,113,"FRIENDSHIP PCS SOUTHEAST ACADEMY","ECONOMY","Math","all","full_year",216,0.439024390243902,0.579268292682927
2014,114,"HOPE COMMUNITY PCS TOLSON CAMPUS","BL7","Math","all","full_year",154,0.45625,0.5921875
2014,130,"D C  PREPARATORY EDGEWOOD ELEMENTARY CAMPUS PCS","BL7","Math","all","full_year",58,0.596774193548387,0.69758064516129
2014,165,"MERIDIAN PCS","BL7","Math","all","full_year",159,0.464052287581699,0.598039215686274
2014,184,"CAPITAL CITY LOWER PCS","HI7","Math","all","full_year",38,0.454545454545455,0.590909090909091
2014,186,"FRIENDSHIP PCS WOODSON COLLEGIATE ACADEMY","All","Math","all","full_year",185,0.513307984790874,0.634980988593156
2014,186,"FRIENDSHIP PCS WOODSON COLLEGIATE ACADEMY","ECONOMY","Math","all","full_year",185,0.481283422459893,0.61096256684492
2014,186,"FRIENDSHIP PCS WOODSON COLLEGIATE ACADEMY","SPED","Math","all","full_year",31,0.191177559504025,0.393383169628019
2014,198,"TWO RIVERS PCS","WH7","Math","all","full_year",56,0.888888888888889,0.916666666666667
2014,227,"H D COOKE ES","LEP","Math","all","full_year",68,0.285714285714286,0.464285714285714
2014,246,"HARDY MS","HI7","Math","all","full_year",51,0.614035087719298,0.710526315789474
2014,264,"LASALLE BACKUS EC","ECONOMY","Math","all","full_year",165,0.262773722627737,0.447080291970803
2014,264,"LASALLE BACKUS EC","SPED","Math","all","full_year",34,0.0444444444444444,0.283333333333333
2014,295,"PAYNE ES","All","Math","all","full_year",79,0.292134831460674,0.469101123595506
2014,299,"PLUMMER ES","ECONOMY","Math","all","full_year",142,0.371794871794872,0.528846153846154
2014,309,"SEATON ES","ECONOMY","Math","all","full_year",81,0.32258064516129,0.491935483870968
2014,316,"RANDLE HIGHLANDS ES","All","Math","all","full_year",111,0.386666666666667,0.54
2014,322,"SMOTHERS ES","ECONOMY","Math","all","full_year",93,0.333333333333333,0.5
2014,405,"DEAL MS","BL7","Math","all","full_year",379,0.812154696132597,0.859116022099448
2014,450,"ANACOSTIA HS","SPED","Math","all","full_year",36,0.0178571428571429,0.263392857142857
2014,454,"CARDOZO EC","All","Math","all","full_year",250,0.252032520325203,0.439024390243902
2014,466,"SCHOOL WITHOUT WALLS HS","BL7","Math","all","full_year",66,1,1
2014,467,"DUNBAR HS","ECONOMY","Math","all","full_year",87,0.157894736842105,0.368421052631579
2014,1100,"ACHIEVEMENT PREPARATORY PCS-MIDDLE SCHOOL","BL7","Math","all","full_year",360,0.869230769230769,0.901923076923077
2014,1103,"CENTER CITY BRIGHTWOOD CAMPUS PCS","LEP","Math","all","full_year",65,0.222222222222222,0.416666666666667
2014,1106,"CENTER CITY PETWORTH CAMPUS PCS","HI7","Math","all","full_year",73,0.422222222222222,0.566666666666667
2014,1108,"CENTER CITY TRINIDAD CAMPUS PCS","All","Math","all","full_year",135,0.4,0.55
2014,1109,"COMMUNITY ACADEMY AMOS III ARMSTRONG","ECONOMY","Math","all","full_year",75,0.311688311688312,0.483766233766234
2014,1117,"WASHINGTON YU YING PCS","WH7","Math","all","full_year",37,0.847336388724621,0.872780323937184
2014,1118,"WASHINGTON LATIN PCS HS","All","Math","all","full_year",66,0.615384615384615,0.711538461538462
2014,1138,"E.L. HAYNES KANSAS AVENUE - HIGH SCHOOL","ECONOMY","Math","all","full_year",51,0.582752715854223,0.652293929878519
2014,1207,"CAPITAL CITY HIGH SCHOOL PCS","All","Math","all","full_year",71,0.580408453416451,0.650340377847043
2014,130,"D C  PREPARATORY EDGEWOOD ELEMENTARY CAMPUS PCS","All","Math","all","full_year",63,0.6,0.7
2014,169,"OPTIONS PCS","ECONOMY","Math","all","full_year",136,0.118881118881119,0.339160839160839
2014,184,"CAPITAL CITY LOWER PCS","ECONOMY","Math","all","full_year",59,0.491803278688525,0.618852459016393
2014,186,"FRIENDSHIP PCS WOODSON COLLEGIATE ACADEMY","BL7","Math","all","full_year",185,0.513307984790874,0.634980988593156
2014,196,"D C  PREPARATORY EDGEWOOD MIDDLE CAMPUS PCS","ECONOMY","Math","all","full_year",212,0.924324324324324,0.943243243243243
2014,199,"D C  BILINGUAL PCS","All","Math","all","full_year",163,0.466101694915254,0.599576271186441
2014,199,"D C  BILINGUAL PCS","SPED","Math","all","full_year",31,0.274923191019765,0.335346258434785
2014,251,"HOUSTON ES","BL7","Math","all","full_year",81,0.204545454545455,0.403409090909091
2014,254,"JANNEY ES","HI7","Math","all","full_year",27,0.88911113219506,0.898351871178805
2014,271,"LUDLOW TAYLOR ES","ECONOMY","Math","all","full_year",64,0.548387096774194,0.661290322580645
2014,307,"SAVOY ES","All","Math","all","full_year",153,0.153846153846154,0.365384615384615
2014,327,"TRUESDELL EC","HI7","Math","all","full_year",119,0.514563106796116,0.635922330097087
2014,335,"WHEATLEY EC","All","Math","all","full_year",235,0.204255319148936,0.403191489361702
2014,336,"WEST EC","ECONOMY","Math","all","full_year",81,0.351648351648352,0.513736263736264
2014,346,"BROOKLAND EC AT BUNKER HILL","ECONOMY","Math","all","full_year",141,0.328,0.496
2014,464,"WOODSON H D HS","SPED","Math","all","full_year",46,0,0.25
2014,466,"SCHOOL WITHOUT WALLS HS","All","Math","all","full_year",145,0.982758620689655,0.987068965517241
2014,109,"CESAR CHAVEZ PCS PARKSIDE UPPER","BL7","Math","all","full_year",82,0.597938144329897,0.698453608247423
2014,146,"E L  HAYNES PCS GEORGIA AVENUE","ECONOMY","Math","all","full_year",253,0.744186046511628,0.808139534883721
2014,163,"IDEA PCS","All","Math","all","full_year",46,0.383561643835616,0.537671232876712
2014,165,"MERIDIAN PCS","All","Math","all","full_year",256,0.497797356828194,0.623348017621145
2014,198,"TWO RIVERS PCS","SPED","Math","all","full_year",79,0.224489795918367,0.418367346938776
2014,203,"AMIDON BOWEN  ES","BL7","Math","all","full_year",112,0.147058823529412,0.360294117647059
2014,210,"WILLIAM E. DOAR JR PCS","BL7","Math","all","full_year",175,0.350877192982456,0.513157894736842
2014,218,"D C PREPARATORY BENNING MIDDLE CAMPUS","ECONOMY","Math","all","full_year",68,0.809169660825448,0.825072189089994
2014,220,"BURROUGHS EC","ECONOMY","Math","all","full_year",122,0.375,0.53125
2014,221,"BURRVILLE ES","BL7","Math","all","full_year",101,0.480314960629921,0.610236220472441
2014,246,"HARDY MS","ECONOMY","Math","all","full_year",195,0.651162790697674,0.738372093023256
2014,249,"HENDLEY ES","BL7","Math","all","full_year",199,0.275641025641026,0.456730769230769
2014,259,"KIMBALL ES","ECONOMY","Math","all","full_year",121,0.323529411764706,0.492647058823529
2014,261,"LAFAYETTE ES","All","Math","all","full_year",296,0.870748299319728,0.903061224489796
2014,284,"MARIE REED ES","ECONOMY","Math","all","full_year",110,0.435483870967742,0.576612903225806
2014,287,"MURCH ES","All","Math","all","full_year",255,0.858638743455497,0.893979057591623
2014,300,"POWELL ES","HI7","Math","all","full_year",102,0.5,0.625
2014,309,"SEATON ES","HI7","Math","all","full_year",34,0.357142857142857,0.517857142857143
2014,339,"J O WILSON ES","BL7","Math","all","full_year",116,0.539130434782609,0.654347826086957
2014,405,"DEAL MS","SPED","Math","all","full_year",139,0.506024096385542,0.629518072289157
2014,407,"ELIOT HINE MS","BL7","Math","all","full_year",278,0.457692307692308,0.593269230769231
2014,433,"JEFFERSON MIDDLE SCHOOL ACADEMY","ECONOMY","Math","all","full_year",285,0.46,0.595
2014,458,"MCKINLEY TECHNOLOGY HS","ECONOMY","Math","all","full_year",99,0.879518072289157,0.909638554216867
2014,105,"COMMUNITY ACADEMY AMOS I","HI7","Math","all","full_year",50,0.6,0.7
2014,1109,"COMMUNITY ACADEMY AMOS III ARMSTRONG","BL7","Math","all","full_year",74,0.288888888888889,0.466666666666667
2014,1117,"WASHINGTON YU YING PCS","MU7","Math","all","full_year",27,0.930625973743445,0.936407142598158
2014,1124,"FRIENDSHIP PCS TECH PREP","ECONOMY","Math","all","full_year",308,0.538461538461538,0.653846153846154
2014,113,"FRIENDSHIP PCS SOUTHEAST ACADEMY","BL7","Math","all","full_year",213,0.451327433628319,0.588495575221239
2014,127,"CESAR CHAVEZ PCS CHAVEZ PREP","SPED","Math","all","full_year",36,0.420760136636512,0.565570102477384
2014,131,"HOPE COMMUNITY PCS LAMOND CAMPUS","BL7","Math","all","full_year",70,0.283582089552239,0.462686567164179
2014,174,"SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS","BL7","Math","all","full_year",258,0.758241758241758,0.818681318681319
2014,182,"CAPITAL CITY MIDDLE SCHOOL","ECONOMY","Math","all","full_year",242,0.406959639639927,0.50579969969994
2014,182,"CAPITAL CITY MIDDLE SCHOOL","LEP","Math","all","full_year",104,0.285245954200995,0.404371628500829
2014,189,"KIPP DC KEY ACADEMY PCS","All","Math","all","full_year",327,0.763358778625954,0.822519083969466
2014,189,"KIPP DC KEY ACADEMY PCS","SPED","Math","all","full_year",39,0.545454545454545,0.659090909090909
2014,213,"BRIGHTWOOD EC","BL7","Math","all","full_year",76,0.296703296703297,0.472527472527473
2014,227,"H D COOKE ES","HI7","Math","all","full_year",75,0.318181818181818,0.488636363636364
2014,231,"DREW ES","All","Math","all","full_year",50,0.133333333333333,0.35
2014,273,"MANN ES","WH7","Math","all","full_year",58,0.927710843373494,0.94578313253012
2014,291,"ORR ES","All","Math","all","full_year",101,0.333333333333333,0.5
2014,316,"RANDLE HIGHLANDS ES","ECONOMY","Math","all","full_year",111,0.351851851851852,0.513888888888889
2014,329,"TURNER ES","BL7","Math","all","full_year",142,0.422764227642276,0.567073170731707
2014,370,"LANGLEY EC","BL7","Math","all","full_year",70,0.358145259541974,0.51860894465648
2014,427,"SOUSA MS","BL7","Math","all","full_year",275,0.526119402985075,0.644589552238806
2014,428,"STUART HOBSON MS (CAPITOL HILL CLUSTER)","SPED","Math","all","full_year",49,0.148936170212766,0.361702127659574
2014,452,"BALLOU HS","All","Math","all","full_year",167,0.192622950819672,0.394467213114754
2014,463,"WILSON HS","WH7","Math","all","full_year",110,0.890243902439024,0.917682926829268
2014,102,"CESAR CHAVEZ PARKSIDE MS PCS","ECONOMY","Math","all","full_year",284,0.602739726027397,0.702054794520548
2014,106,"COMMUNITY ACADEMY BUTLER GLOBAL","BL7","Math","all","full_year",41,0.657894736842105,0.743421052631579
2014,116,"KIPP DC AIM PCS ACADEMY PCS","ECONOMY","Math","all","full_year",265,0.818815331010453,0.86411149825784
2014,1206,"E.L. HAYNES PCS KANSAS AVENUE (ELEMENTARY SCHOOL)","ECONOMY","Math","all","full_year",85,0.125825103669486,0.271520919724572
2014,1207,"CAPITAL CITY HIGH SCHOOL PCS","HI7","Math","all","full_year",33,0.52785991540022,0.606549929500183
2014,135,"MARY MCLEOD BETHUNE DAY ACADEMY PCS SLOWE CAMPUS","ECONOMY","Math","all","full_year",175,0.306451612903226,0.479838709677419
2014,146,"E L  HAYNES PCS GEORGIA AVENUE","BL7","Math","all","full_year",155,0.728323699421965,0.796242774566474
2014,159,"ELSIE WHITLOW STOKES COMMUNITY FREEDOM PCS","All","Math","all","full_year",149,0.648484848484848,0.736363636363636
2014,174,"SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS","SPED","Math","all","full_year",46,0.317311860774443,0.487983895580832
2014,189,"KIPP DC KEY ACADEMY PCS","BL7","Math","all","full_year",327,0.762148337595908,0.821611253196931
2014,195,"EAGLE ACADEMY PCS - EAGLE CENTER AT MCGOGNEY","BL7","Math","all","full_year",52,0.236716688113402,0.427537516085052
2014,203,"AMIDON BOWEN  ES","ECONOMY","Math","all","full_year",113,0.142857142857143,0.357142857142857
2014,213,"BRIGHTWOOD EC","All","Math","all","full_year",272,0.31095406360424,0.48321554770318
2014,274,"MAURY ES","WH7","Math","all","full_year",33,0.947063276627264,0.951474670241659
2014,292,"OYSTER ADAMS BILINGUAL SCHOOL (OYSTER)","SPED","Math","all","full_year",50,0.536585365853659,0.652439024390244
2014,294,"PATTERSON ES","All","Math","all","full_year",112,0.188888888888889,0.391666666666667
2014,329,"TURNER ES","All","Math","all","full_year",149,0.4296875,0.572265625
2014,370,"LANGLEY EC","All","Math","all","full_year",80,0.348953619375978,0.511715214531983
2014,404,"BROWNE EC","BL7","Math","all","full_year",167,0.293172690763052,0.469879518072289
2014,428,"STUART HOBSON MS (CAPITOL HILL CLUSTER)","WH7","Math","all","full_year",41,0.925925925925926,0.944444444444444
2014,454,"CARDOZO EC","LEP","Math","all","full_year",59,0.307692307692308,0.480769230769231
2014,463,"WILSON HS","SPED","Math","all","full_year",39,0.191489361702128,0.393617021276596
2014,464,"WOODSON H D HS","ECONOMY","Math","all","full_year",154,0.0973451327433628,0.323008849557522
2014,105,"COMMUNITY ACADEMY AMOS I","ECONOMY","Math","all","full_year",163,0.536363636363636,0.652272727272727
2014,1103,"CENTER CITY BRIGHTWOOD CAMPUS PCS","ECONOMY","Math","all","full_year",139,0.310679611650485,0.483009708737864
2014,1113,"EXCEL ACADEMY PCS","ECONOMY","Math","all","full_year",154,0.574596554711874,0.680947416033906
2014,1124,"FRIENDSHIP PCS TECH PREP","BL7","Math","all","full_year",304,0.549107142857143,0.661830357142857
2014,114,"HOPE COMMUNITY PCS TOLSON CAMPUS","SPED","Math","all","full_year",35,0.264705882352941,0.448529411764706
2014,115,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENCE PCS","BL7","Math","all","full_year",289,0.797047970479705,0.847785977859779
2014,116,"KIPP DC AIM PCS ACADEMY PCS","All","Math","all","full_year",315,0.81875,0.8640625
2014,133,"MAYA ANGELOU MIDDLE CAMPUS PCS","SPED","Math","all","full_year",38,0.261904761904762,0.446428571428571
2014,159,"ELSIE WHITLOW STOKES COMMUNITY FREEDOM PCS","ECONOMY","Math","all","full_year",123,0.650684931506849,0.738013698630137
2014,178,"WASHINGTON MATH SCIENCE TECH PCS","BL7","Math","all","full_year",74,0.590909090909091,0.693181818181818
2014,187,"SOMERSET PCS","All","Math","all","full_year",146,0.390687043596476,0.44146312329677
2014,187,"SOMERSET PCS","SPED","Math","all","full_year",31,0.0491167394068622,0.128357011122957
2014,224,"CLEVELAND ES","All","Math","all","full_year",96,0.69811320754717,0.773584905660377
2014,290,"NOYES EC","ECONOMY","Math","all","full_year",155,0.276699029126214,0.45752427184466
2014,292,"OYSTER ADAMS BILINGUAL SCHOOL (OYSTER)","HI7","Math","all","full_year",260,0.781990521327014,0.836492890995261
2014,3068,"BASIS DC PCS","MU7","Math","all","full_year",28,0.860141862268695,0.883451551890579
2014,3071,"KIPP DC HEIGHTS ACADEMY PCS","ECONOMY","Math","all","full_year",78,0.754871018291512,0.775298433433886
2014,315,"SIMON ES","All","Math","all","full_year",109,0.241379310344828,0.431034482758621
2014,326,"THOMSON ES","HI7","Math","all","full_year",47,0.280701754385965,0.460526315789474
2014,332,"WALKER JONES EC","BL7","Math","all","full_year",205,0.308571428571429,0.481428571428571
2014,333,"WATKINS ES CAPITOL HILL CLUSTER","All","Math","all","full_year",346,0.62621359223301,0.719660194174757
2014,333,"WATKINS ES CAPITOL HILL CLUSTER","SPED","Math","all","full_year",38,0.164861770030341,0.373646327522756
2014,405,"DEAL MS","ECONOMY","Math","all","full_year",256,0.721393034825871,0.791044776119403
2014,413,"HART MS","ECONOMY","Math","all","full_year",493,0.299065420560748,0.474299065420561
2014,433,"JEFFERSON MIDDLE SCHOOL ACADEMY","SPED","Math","all","full_year",71,0.0645161290322581,0.298387096774194
2014,435,"MCKINLEY MIDDLE SCHOOL","All","Math","all","full_year",174,0.284325840636312,0.343965353916619
2014,467,"DUNBAR HS","BL7","Math","all","full_year",85,0.185185185185185,0.388888888888889
2014,109,"CESAR CHAVEZ PCS PARKSIDE UPPER","All","Math","all","full_year",92,0.622641509433962,0.716981132075472
2014,1103,"CENTER CITY BRIGHTWOOD CAMPUS PCS","HI7","Math","all","full_year",81,0.341463414634146,0.50609756097561
2014,1110,"D C  PREPARATORY BENNING CAMPUS PCS","All","Math","all","full_year",61,0.545869574573775,0.621557978811479
2014,1117,"WASHINGTON YU YING PCS","SPED","Math","all","full_year",27,0.651267277041271,0.680328337287832
2014,121,"KIPP DC WILL ACADEMY PCS","All","Math","all","full_year",369,0.718446601941748,0.788834951456311
2014,133,"MAYA ANGELOU MIDDLE CAMPUS PCS","BL7","Math","all","full_year",138,0.411764705882353,0.558823529411765
2014,191,"THURGOOD MARSHALL ACADEMY PCS","All","Math","all","full_year",96,0.747126436781609,0.810344827586207
2014,193,"LATIN AMERICAN MONTESSORI BILINGUAL (LAMB) PCS","HI7","Math","all","full_year",33,0.407407407407407,0.555555555555556
2014,202,"AITON ES","All","Math","all","full_year",56,0.166666666666667,0.375
2014,203,"AMIDON BOWEN  ES","All","Math","all","full_year",113,0.153284671532847,0.364963503649635
2014,205,"BARNARD ES","HI7","Math","all","full_year",63,0.666666666666667,0.75
2014,210,"WILLIAM E. DOAR JR PCS","All","Math","all","full_year",184,0.340425531914894,0.50531914893617
2014,231,"DREW ES","ECONOMY","Math","all","full_year",50,0.144927536231884,0.358695652173913
2014,249,"HENDLEY ES","ECONOMY","Math","all","full_year",203,0.275862068965517,0.456896551724138
2014,249,"HENDLEY ES","SPED","Math","all","full_year",33,0.0740740740740741,0.305555555555556
2014,252,"HYDE ADDISON ES","BL7","Math","all","full_year",59,0.638888888888889,0.729166666666667
2014,258,"HEARST ES","All","Math","all","full_year",102,0.666666666666667,0.75
2014,262,"LANGDON EC","All","Math","all","full_year",135,0.696335078534031,0.772251308900524
2014,262,"LANGDON EC","SPED","Math","all","full_year",31,0.333333333333333,0.5
2014,285,"MOTEN ES","BL7","Math","all","full_year",133,0.12751677852349,0.345637583892617
2014,308,"MALCOLM X ES AT GREEN","All","Math","all","full_year",62,0.164383561643836,0.373287671232877
2014,319,"STANTON ES","All","Math","all","full_year",222,0.0916030534351145,0.318702290076336
2014,327,"TRUESDELL EC","ECONOMY","Math","all","full_year",203,0.435754189944134,0.576815642458101
2014,333,"WATKINS ES CAPITOL HILL CLUSTER","BL7","Math","all","full_year",261,0.514492753623188,0.635869565217391
2014,336,"WEST EC","HI7","Math","all","full_year",32,0.407407407407407,0.555555555555556
2014,442,"COLUMBIA HEIGHTS EC (CHEC)","ECONOMY","Math","all","full_year",476,0.468671679197995,0.601503759398496
2014,442,"COLUMBIA HEIGHTS EC (CHEC)","SPED","Math","all","full_year",61,0.23943661971831,0.429577464788732
2014,455,"COOLIDGE HS","ECONOMY","Math","all","full_year",82,0.3,0.475
2014,471,"ELLINGTON SCHOOL OF THE ARTS","BL7","Math","all","full_year",110,0.751937984496124,0.813953488372093
2014,478,"PHELPS ARCHITECTURE CONSTRUCTION AND ENGINEERING HS","ECONOMY","Math","all","full_year",47,0.515625,0.63671875
2014,105,"COMMUNITY ACADEMY AMOS I","All","Math","all","full_year",163,0.572519083969466,0.679389312977099
2014,1104,"CENTER CITY CAPITOL HILL CAMPUS PCS","BL7","Math","all","full_year",135,0.401639344262295,0.551229508196721
2014,1109,"COMMUNITY ACADEMY AMOS III ARMSTRONG","All","Math","all","full_year",75,0.298245614035088,0.473684210526316
2014,1123,"KIPP DC COLLEGE PREP PCS","ECONOMY","Math","all","full_year",80,0.9,0.925
2014,113,"FRIENDSHIP PCS SOUTHEAST ACADEMY","SPED","Math","all","full_year",39,0.346153846153846,0.509615384615385
2014,127,"CESAR CHAVEZ PCS CHAVEZ PREP","BL7","Math","all","full_year",67,0.788732394366197,0.841549295774648
2014,134,"IDEAL ACADEMY PCS NORTH CAPITOL STREET CAMPUS ES","All","Math","all","full_year",117,0.439716312056738,0.579787234042553
2014,169,"OPTIONS PCS","All","Math","all","full_year",136,0.122448979591837,0.341836734693878
2014,173,"ROOTS PCS","BL7","Math","all","full_year",36,0.388888888888889,0.541666666666667
