"year","lea_code","lea_name","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2010,0,"CHARTER SECTOR LEA","SPED","all","read","all",1588,1544,308,546,690,232,76
2010,0,"CHARTER SECTOR LEA","SPED","grade 6","math","all",270,269,53,87,129,42,11
2010,0,"CHARTER SECTOR LEA","SPED","grade 6","read","all",270,268,38,98,132,26,12
2010,0,"CHARTER SECTOR LEA","SPED","grade 7","math","all",279,275,94,87,94,71,23
2010,0,"CHARTER SECTOR LEA","SPED","grade 7","read","all",279,276,73,64,139,54,19
2010,0,"CHARTER SECTOR LEA","SPED","grade 4","math","all",195,192,42,80,70,29,13
2010,0,"CHARTER SECTOR LEA","SPED","grade 4","read","all",195,191,36,95,60,29,7
2010,0,"CHARTER SECTOR LEA","SPED","grade 8","math","all",281,277,86,75,116,76,10
2010,0,"CHARTER SECTOR LEA","SPED","grade 8","read","all",281,278,63,90,125,49,14
2010,0,"CHARTER SECTOR LEA","SPED","grade 3","math","all",164,164,30,72,62,17,13
2010,0,"CHARTER SECTOR LEA","SPED","grade 3","read","all",164,163,32,77,54,23,9
2010,0,"CHARTER SECTOR LEA","SPED","grade 10","math","all",197,171,27,65,79,21,6
2010,0,"CHARTER SECTOR LEA","SPED","grade 10","read","all",197,171,31,54,86,26,5
2010,0,"CHARTER SECTOR LEA","SPED","grade 5","math","all",202,197,41,52,104,32,9
2010,0,"CHARTER SECTOR LEA","SPED","grade 5","read","all",202,197,35,68,94,25,10
2010,0,"CHARTER SECTOR LEA","LEP","all","math","all",735,717,342,80,295,286,56
2010,0,"CHARTER SECTOR LEA","LEP","all","read","all",735,713,295,87,331,270,25
2010,0,"CHARTER SECTOR LEA","LEP","grade 4","math","all",120,119,53,20,46,43,10
2010,0,"CHARTER SECTOR LEA","LEP","grade 4","read","all",120,119,57,20,42,56,1
2010,0,"CHARTER SECTOR LEA","LEP","grade 3","math","all",143,142,44,23,75,37,7
2010,0,"CHARTER SECTOR LEA","LEP","grade 3","read","all",143,141,41,26,74,36,5
2010,0,"CHARTER SECTOR LEA","LEP","grade 5","math","all",95,93,44,9,40,38,6
2010,0,"CHARTER SECTOR LEA","LEP","grade 5","read","all",95,92,39,10,43,36,3
2010,0,"CHARTER SECTOR LEA","LEP","grade 6","math","all",129,128,75,7,46,57,18
2010,0,"CHARTER SECTOR LEA","LEP","grade 6","read","all",129,127,53,10,64,50,3
2010,0,"CHARTER SECTOR LEA","LEP","grade 8","math","all",94,93,41,9,43,39,2
2010,0,"CHARTER SECTOR LEA","LEP","grade 8","read","all",94,92,38,8,46,35,3
2010,0,"CHARTER SECTOR LEA","LEP","grade 7","math","all",115,112,70,11,31,59,11
2010,0,"CHARTER SECTOR LEA","LEP","grade 7","read","all",115,112,55,11,46,47,8
2010,0,"CHARTER SECTOR LEA","LEP","grade 10","math","all",39,30,15,1,14,13,2
2010,0,"CHARTER SECTOR LEA","LEP","grade 10","read","all",39,30,12,2,16,10,2
2010,0,"CHARTER SECTOR LEA","Economy","all","math","all",8056,7918,3812,1078,3028,3161,651
2010,0,"CHARTER SECTOR LEA","Economy","all","read","all",8056,7921,3571,929,3421,3102,469
2010,0,"CHARTER SECTOR LEA","Economy","grade 7","math","all",1404,1384,842,157,385,691,151
2010,0,"CHARTER SECTOR LEA","Economy","grade 7","read","all",1404,1389,735,87,567,589,146
2010,0,"CHARTER SECTOR LEA","Economy","grade 3","math","all",1005,1003,315,224,464,256,59
2010,0,"CHARTER SECTOR LEA","Economy","grade 3","read","all",1005,1002,357,214,431,326,31
2010,0,"CHARTER SECTOR LEA","Economy","grade 5","math","all",1064,1051,446,129,476,371,75
2010,0,"CHARTER SECTOR LEA","Economy","grade 5","read","all",1064,1049,429,132,488,383,46
2010,0,"CHARTER SECTOR LEA","Economy","grade 4","math","all",951,944,376,175,393,311,65
2010,0,"CHARTER SECTOR LEA","Economy","grade 4","read","all",951,943,369,167,407,341,28
2010,0,"CHARTER SECTOR LEA","Economy","grade 6","math","all",1305,1298,630,156,512,487,143
2010,0,"CHARTER SECTOR LEA","Economy","grade 6","read","all",1305,1296,546,147,603,518,28
2010,0,"CHARTER SECTOR LEA","Economy","grade 8","math","all",1441,1428,850,147,431,716,134
2010,0,"CHARTER SECTOR LEA","Economy","grade 8","read","all",1441,1430,787,114,529,633,154
2010,0,"CHARTER SECTOR LEA","Economy","grade 10","math","all",886,810,353,90,367,329,24
2010,0,"CHARTER SECTOR LEA","Economy","grade 10","read","all",886,812,348,68,396,312,36
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","all","math","all",21416,20139,8587,4494,7058,6527,2060
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","all","read","all",21416,20165,8696,3739,7730,6932,1764
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 10","math","all",3085,2357,1027,529,801,792,235
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 10","read","all",3085,2365,1053,346,966,779,274
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 8","math","all",2724,2587,1071,625,891,868,203
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 8","read","all",2724,2603,1057,466,1080,764,293
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 6","math","all",2733,2647,1049,614,984,734,315
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 6","read","all",2733,2648,1058,506,1084,896,162
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 7","math","all",2551,2448,1072,603,773,835,237
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 7","read","all",2551,2455,1034,379,1042,738,296
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 4","math","all",3584,3517,1636,690,1191,1243,393
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 4","read","all",3584,3515,1609,667,1239,1334,275
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 5","math","all",3116,3041,1370,572,1099,1002,368
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 5","read","all",3116,3043,1396,513,1134,1181,215
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 3","math","all",3623,3542,1362,861,1319,1053,309
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","All","grade 3","read","all",3623,3536,1489,862,1185,1240,249
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","all","math","all",10983,10238,4170,2563,3505,3141,1029
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","all","read","all",10983,10262,3916,2404,3942,3181,735
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 10","math","all",1534,1127,473,280,374,355,118
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 10","read","all",1534,1134,459,208,467,339,120
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 8","math","all",1410,1323,520,352,451,418,102
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 8","read","all",1410,1339,489,302,548,369,120
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 7","math","all",1334,1269,511,363,395,386,125
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 7","read","all",1334,1275,454,257,564,327,127
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 6","math","all",1439,1393,513,367,513,350,163
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 6","read","all",1439,1393,506,340,547,430,76
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 5","math","all",1605,1550,683,337,530,495,188
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 5","read","all",1605,1551,629,332,590,540,89
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 4","math","all",1829,1792,823,388,581,638,185
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 4","read","all",1829,1790,745,418,627,638,107
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 3","math","all",1832,1784,647,476,661,499,148
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","MALE","grade 3","read","all",1832,1780,634,547,599,538,96
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","all","math","all",10433,9901,4417,1931,3553,3386,1031
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","all","read","all",10433,9903,4780,1335,3788,3751,1029
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 10","math","all",1551,1230,554,249,427,437,117
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 10","read","all",1551,1231,594,138,499,440,154
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 6","math","all",1294,1254,536,247,471,384,152
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 6","read","all",1294,1255,552,166,537,466,86
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 7","math","all",1217,1179,561,240,378,449,112
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 7","read","all",1217,1180,580,122,478,411,169
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 8","math","all",1314,1264,551,273,440,450,101
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 8","read","all",1314,1264,568,164,532,395,173
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 4","math","all",1755,1725,813,302,610,605,208
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 4","read","all",1755,1725,864,249,612,696,168
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 3","math","all",1791,1758,715,385,658,554,161
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 3","read","all",1791,1756,855,315,586,702,153
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 5","math","all",1511,1491,687,235,569,507,180
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","FEMALE","grade 5","read","all",1511,1492,767,181,544,641,126
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","all","math","all",428,390,321,16,53,172,149
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","all","read","all",428,387,294,16,77,193,101
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 10","math","all",50,45,35,2,8,20,15
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 10","read","all",50,45,31,2,12,21,10
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 3","math","all",82,78,61,0,17,40,21
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 3","read","all",82,78,60,3,15,46,14
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 4","math","all",80,74,62,4,8,35,27
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 4","read","all",80,74,55,5,14,39,16
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 5","math","all",58,56,50,1,5,27,23
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 5","read","all",58,55,46,0,9,31,15
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 6","math","all",52,49,35,7,7,10,25
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 6","read","all",52,47,31,4,12,22,9
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 8","math","all",56,51,45,0,6,22,23
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 8","read","all",56,51,39,1,11,18,21
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 7","math","all",50,37,33,2,2,18,15
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","AS7","grade 7","read","all",50,37,32,1,4,16,16
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","all","math","all",16819,15752,5732,4003,6017,4799,933
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","all","read","all",16819,15781,5959,3272,6550,5129,830
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","math","all",2556,1891,742,474,675,614,128
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 10","read","all",2556,1895,786,298,811,615,171
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 8","math","all",2236,2140,772,569,799,687,85
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 8","read","all",2236,2155,774,425,956,630,144
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 6","math","all",2150,2089,698,539,852,551,147
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 6","read","all",2150,2090,717,443,930,663,54
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 7","math","all",2075,2000,766,540,694,648,118
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 7","read","all",2075,2009,744,337,928,583,161
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 4","math","all",2709,2668,1060,613,995,898,162
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 4","read","all",2709,2667,1066,574,1027,957,109
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 3","math","all",2696,2627,819,740,1068,695,124
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 3","read","all",2696,2625,938,735,952,840,98
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 5","math","all",2397,2337,875,528,934,706,169
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","BL7","grade 5","read","all",2397,2340,934,460,946,841,93
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","math","all",2555,2419,1145,413,861,930,215
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","all","read","all",2555,2416,1036,401,979,862,174
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","math","all",337,291,131,49,111,113,18
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 10","read","all",337,294,115,43,136,95,20
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","math","all",466,451,230,60,161,181,49
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 4","read","all",466,450,200,78,172,170,30
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","math","all",411,400,217,39,144,168,49
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 5","read","all",411,400,192,48,160,165,27
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","math","all",479,472,171,106,195,144,27
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 3","read","all",479,468,176,111,181,150,26
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","math","all",316,301,135,56,110,107,28
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 6","read","all",316,302,119,50,133,107,12
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","math","all",286,255,133,47,75,107,26
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 8","read","all",286,255,119,34,102,88,31
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","math","all",260,249,128,56,65,110,18
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","HI7","grade 7","read","all",260,247,115,37,95,87,28
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","math","all",1614,1578,1389,62,127,626,763
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","all","read","all",1614,1581,1407,50,124,748,659
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","math","all",142,130,119,4,7,45,74
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 10","read","all",142,131,121,3,7,48,73
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","math","all",366,365,311,15,39,174,137
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 3","read","all",366,365,315,13,37,204,111
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","math","all",329,324,284,13,27,129,155
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 4","read","all",329,324,288,10,26,168,120
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","math","all",166,162,145,5,12,59,86
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 7","read","all",166,162,143,4,15,52,91
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","math","all",146,141,121,9,11,52,69
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 8","read","all",146,142,125,6,11,28,97
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","math","all",250,248,228,4,16,101,127
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 5","read","all",250,248,224,5,19,144,80
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","math","all",215,208,181,12,15,66,115
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","WH7","grade 6","read","all",215,209,191,9,9,104,87
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","math","all",4589,4104,644,2135,1325,464,180
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","all","read","all",4589,4124,585,2102,1437,410,175
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 10","math","all",664,374,52,214,108,39,13
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 10","read","all",664,379,60,169,150,42,18
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 8","math","all",771,723,120,348,255,96,24
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 8","read","all",771,733,116,330,287,87,29
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 6","math","all",635,595,77,328,190,44,33
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 6","read","all",635,599,80,328,191,58,22
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 7","math","all",661,631,101,335,195,74,27
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 7","read","all",661,634,88,255,291,54,34
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 4","math","all",661,640,131,315,194,92,39
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 4","read","all",661,639,99,347,193,71,28
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 3","math","all",546,517,73,277,167,54,19
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 3","read","all",546,515,57,340,118,37,20
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 5","math","all",651,624,90,318,216,65,25
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","SPED","grade 5","read","all",651,625,85,333,207,61,24
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","all","math","all",2474,2296,1032,414,850,807,225
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","all","read","all",2474,2290,897,425,968,769,128
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 10","math","all",227,206,72,44,90,62,10
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 10","read","all",227,208,48,47,113,43,5
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 4","math","all",568,538,293,65,180,218,75
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 4","read","all",568,538,262,91,185,221,41
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 5","math","all",397,377,200,38,139,156,44
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 5","read","all",397,376,170,46,160,154,16
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 3","math","all",579,560,220,113,227,180,40
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 3","read","all",579,555,223,118,214,191,32
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 8","math","all",212,173,71,42,60,53,18
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 8","read","all",212,172,54,31,87,41,13
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 7","math","all",221,194,88,51,55,71,17
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 7","read","all",221,193,66,35,92,51,15
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 6","math","all",270,248,88,61,99,67,21
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","LEP","grade 6","read","all",270,248,74,57,117,68,6
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","all","math","all",14985,14272,4963,3636,5673,4171,792
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","all","read","all",14985,14295,4951,3103,6241,4363,588
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 10","math","all",1975,1530,557,388,585,466,91
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 10","read","all",1975,1537,564,257,716,468,96
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 8","math","all",1885,1817,629,477,711,551,78
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 8","read","all",1885,1829,604,362,863,518,86
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 6","math","all",1930,1896,610,492,794,487,123
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 6","read","all",1930,1895,600,418,877,561,39
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 4","math","all",2549,2517,976,577,964,820,156
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 4","read","all",2549,2518,916,572,1030,820,96
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 5","math","all",2243,2208,805,478,925,657,148
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 5","read","all",2243,2209,825,431,953,753,72
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 3","math","all",2637,2598,759,749,1090,642,117
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 3","read","all",2637,2595,852,766,977,760,92
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 7","math","all",1766,1706,627,475,604,548,79
2010,1,"DISTRICT OF COLUMBIA PUBLIC SCHOOLS","Economy","grade 7","read","all",1766,1712,590,297,825,483,107
2011,0,"CHARTER SECTOR LEA","All","all","math","all",11924,11782,6319,1308,4155,4937,1382
2011,0,"CHARTER SECTOR LEA","All","all","read","all",11924,11776,5858,1244,4674,4872,986
2011,0,"CHARTER SECTOR LEA","All","grade 5","math","all",1629,1623,808,209,606,618,190
2011,0,"CHARTER SECTOR LEA","All","grade 5","read","all",1629,1625,750,219,656,658,92
2011,0,"CHARTER SECTOR LEA","All","grade 6","math","all",1996,1984,1017,180,787,724,293
2011,0,"CHARTER SECTOR LEA","All","grade 6","read","all",1996,1982,931,180,871,830,101
2011,0,"CHARTER SECTOR LEA","All","grade 4","math","all",1554,1545,706,238,601,575,131
2011,0,"CHARTER SECTOR LEA","All","grade 4","read","all",1554,1543,662,238,643,581,81
2011,0,"CHARTER SECTOR LEA","All","grade 7","math","all",1964,1949,1313,142,494,1020,293
2011,0,"CHARTER SECTOR LEA","All","grade 7","read","all",1964,1947,1095,103,749,807,288
2011,0,"CHARTER SECTOR LEA","All","grade 3","math","all",1468,1443,483,263,697,358,125
2011,0,"CHARTER SECTOR LEA","All","grade 3","read","all",1468,1445,622,273,550,574,48
2011,0,"CHARTER SECTOR LEA","All","grade 8","math","all",1864,1844,1298,110,436,1021,277
2011,0,"CHARTER SECTOR LEA","All","grade 8","read","all",1864,1842,1107,121,614,845,262
2011,0,"CHARTER SECTOR LEA","All","grade 10","math","all",1449,1394,694,166,534,621,73
2011,0,"CHARTER SECTOR LEA","All","grade 10","read","all",1449,1392,691,110,591,577,114
2011,0,"CHARTER SECTOR LEA","MALE","all","math","all",5826,5755,3008,707,2040,2333,675
2011,0,"CHARTER SECTOR LEA","MALE","all","read","all",5826,5750,2620,786,2344,2221,399
2011,0,"CHARTER SECTOR LEA","MALE","grade 5","math","all",799,796,414,108,274,308,106
2011,0,"CHARTER SECTOR LEA","MALE","grade 5","read","all",799,797,329,127,341,289,40
2011,0,"CHARTER SECTOR LEA","MALE","grade 7","math","all",927,919,577,78,264,445,132
