"lea_code","lea_name","year","subgroup","grade","enrollment"
137,"OPTIONS PCS",2013,"Economy","grade 10",87
137,"OPTIONS PCS",2013,"Economy","grade 6",21
137,"OPTIONS PCS",2013,"Economy","grade 11",61
137,"OPTIONS PCS",2013,"Economy","grade 7",45
137,"OPTIONS PCS",2013,"Economy","grade 8",40
137,"OPTIONS PCS",2013,"Direct Cert","All",270
137,"OPTIONS PCS",2013,"Direct Cert","grade 12",44
137,"OPTIONS PCS",2013,"Direct Cert","grade 9",44
137,"OPTIONS PCS",2013,"Direct Cert","grade 10",55
137,"OPTIONS PCS",2013,"Direct Cert","grade 6",17
137,"OPTIONS PCS",2013,"Direct Cert","grade 11",42
137,"OPTIONS PCS",2013,"Direct Cert","grade 7",38
137,"OPTIONS PCS",2013,"Direct Cert","grade 8",30
137,"OPTIONS PCS",2007,"All","All",297
137,"OPTIONS PCS",2007,"All","grade 9",56
137,"OPTIONS PCS",2007,"All","grade 8",136
137,"OPTIONS PCS",2007,"All","grade 7",70
137,"OPTIONS PCS",2007,"All","grade 5",12
137,"OPTIONS PCS",2007,"All","grade 6",23
137,"OPTIONS PCS",2007,"MALE","All",189
137,"OPTIONS PCS",2007,"MALE","grade 9",39
137,"OPTIONS PCS",2007,"MALE","grade 8",84
137,"OPTIONS PCS",2007,"MALE","grade 7",44
137,"OPTIONS PCS",2007,"MALE","grade 6",15
137,"OPTIONS PCS",2007,"FEMALE","All",108
137,"OPTIONS PCS",2007,"FEMALE","grade 8",52
137,"OPTIONS PCS",2007,"FEMALE","grade 7",26
137,"OPTIONS PCS",2007,"FEMALE","grade 9",17
137,"OPTIONS PCS",2007,"BL7","All",292
137,"OPTIONS PCS",2007,"BL7","grade 8",133
137,"OPTIONS PCS",2007,"BL7","grade 7",70
137,"OPTIONS PCS",2007,"BL7","grade 5",12
137,"OPTIONS PCS",2007,"BL7","grade 9",55
137,"OPTIONS PCS",2007,"BL7","grade 6",22
137,"OPTIONS PCS",2007,"SPED","All",214
137,"OPTIONS PCS",2007,"SPED","grade 9",56
137,"OPTIONS PCS",2007,"SPED","grade 7",39
137,"OPTIONS PCS",2007,"SPED","grade 8",86
137,"OPTIONS PCS",2007,"SPED","grade 5",10
137,"OPTIONS PCS",2007,"SPED","grade 6",23
137,"OPTIONS PCS",2008,"All","All",316
137,"OPTIONS PCS",2008,"All","grade 7",74
137,"OPTIONS PCS",2008,"All","grade 9",52
137,"OPTIONS PCS",2008,"All","grade 8",95
137,"OPTIONS PCS",2008,"All","grade 6",47
137,"OPTIONS PCS",2008,"All","grade 10",37
137,"OPTIONS PCS",2008,"All","grade 5",11
137,"OPTIONS PCS",2008,"MALE","All",197
137,"OPTIONS PCS",2008,"MALE","grade 7",41
137,"OPTIONS PCS",2008,"MALE","grade 9",38
137,"OPTIONS PCS",2008,"MALE","grade 8",55
137,"OPTIONS PCS",2008,"MALE","grade 10",24
137,"OPTIONS PCS",2008,"MALE","grade 6",31
137,"OPTIONS PCS",2008,"FEMALE","All",101
137,"OPTIONS PCS",2008,"FEMALE","grade 8",34
137,"OPTIONS PCS",2008,"FEMALE","grade 6",15
137,"OPTIONS PCS",2008,"FEMALE","grade 10",10
137,"OPTIONS PCS",2008,"FEMALE","grade 7",28
137,"OPTIONS PCS",2008,"FEMALE","grade 9",11
137,"OPTIONS PCS",2008,"BL7","All",313
137,"OPTIONS PCS",2008,"BL7","grade 7",73
137,"OPTIONS PCS",2008,"BL7","grade 9",51
137,"OPTIONS PCS",2008,"BL7","grade 8",94
137,"OPTIONS PCS",2008,"BL7","grade 6",47
137,"OPTIONS PCS",2008,"BL7","grade 10",37
137,"OPTIONS PCS",2008,"BL7","grade 5",11
137,"OPTIONS PCS",2008,"SPED","All",235
137,"OPTIONS PCS",2008,"SPED","grade 7",46
137,"OPTIONS PCS",2008,"SPED","grade 9",52
137,"OPTIONS PCS",2008,"SPED","grade 8",60
137,"OPTIONS PCS",2008,"SPED","grade 6",34
137,"OPTIONS PCS",2008,"SPED","grade 10",37
137,"OPTIONS PCS",2008,"Economy","All",47
137,"OPTIONS PCS",2008,"Economy","grade 8",16
137,"OPTIONS PCS",2008,"Economy","grade 7",13
137,"OPTIONS PCS",2005,"All","All",238
137,"OPTIONS PCS",2005,"All","grade 7",125
137,"OPTIONS PCS",2005,"All","grade 6",50
137,"OPTIONS PCS",2005,"All","grade 8",61
137,"OPTIONS PCS",2005,"MALE","All",142
137,"OPTIONS PCS",2005,"MALE","grade 7",76
137,"OPTIONS PCS",2005,"MALE","grade 6",32
137,"OPTIONS PCS",2005,"MALE","grade 8",32
137,"OPTIONS PCS",2005,"FEMALE","All",92
137,"OPTIONS PCS",2005,"FEMALE","grade 7",49
137,"OPTIONS PCS",2005,"FEMALE","grade 8",25
137,"OPTIONS PCS",2005,"FEMALE","grade 6",18
137,"OPTIONS PCS",2005,"BL7","All",232
137,"OPTIONS PCS",2005,"BL7","grade 7",123
137,"OPTIONS PCS",2005,"BL7","grade 6",49
137,"OPTIONS PCS",2005,"BL7","grade 8",58
137,"OPTIONS PCS",2005,"SPED","All",109
137,"OPTIONS PCS",2005,"SPED","grade 7",49
137,"OPTIONS PCS",2005,"SPED","grade 8",33
137,"OPTIONS PCS",2005,"SPED","grade 6",25
137,"OPTIONS PCS",2005,"Economy","All",113
137,"OPTIONS PCS",2005,"Economy","grade 7",64
137,"OPTIONS PCS",2005,"Economy","grade 6",21
137,"OPTIONS PCS",2005,"Economy","grade 8",26
137,"OPTIONS PCS",2004,"All","All",213
137,"OPTIONS PCS",2004,"All","grade 7",82
137,"OPTIONS PCS",2004,"All","grade 8",79
137,"OPTIONS PCS",2004,"All","grade 6",40
137,"OPTIONS PCS",2004,"All","grade 5",12
137,"OPTIONS PCS",2004,"MALE","All",115
137,"OPTIONS PCS",2004,"MALE","grade 7",43
137,"OPTIONS PCS",2004,"MALE","grade 8",45
137,"OPTIONS PCS",2004,"MALE","grade 6",22
137,"OPTIONS PCS",2004,"FEMALE","All",98
137,"OPTIONS PCS",2004,"FEMALE","grade 7",39
137,"OPTIONS PCS",2004,"FEMALE","grade 8",34
137,"OPTIONS PCS",2004,"FEMALE","grade 6",18
137,"OPTIONS PCS",2004,"BL7","All",206
137,"OPTIONS PCS",2004,"BL7","grade 7",80
137,"OPTIONS PCS",2004,"BL7","grade 8",78
137,"OPTIONS PCS",2004,"BL7","grade 6",38
137,"OPTIONS PCS",2004,"BL7","grade 5",10
137,"OPTIONS PCS",2006,"All","All",237
137,"OPTIONS PCS",2006,"All","grade 7",109
137,"OPTIONS PCS",2006,"All","grade 8",110
137,"OPTIONS PCS",2006,"All","grade 6",11
137,"OPTIONS PCS",2006,"MALE","All",142
137,"OPTIONS PCS",2006,"MALE","grade 7",60
137,"OPTIONS PCS",2006,"MALE","grade 8",71
137,"OPTIONS PCS",2006,"FEMALE","All",95
137,"OPTIONS PCS",2006,"FEMALE","grade 7",49
137,"OPTIONS PCS",2006,"FEMALE","grade 8",39
137,"OPTIONS PCS",2006,"BL7","All",235
137,"OPTIONS PCS",2006,"BL7","grade 7",108
137,"OPTIONS PCS",2006,"BL7","grade 8",109
137,"OPTIONS PCS",2006,"BL7","grade 6",11
137,"OPTIONS PCS",2006,"SPED","All",130
137,"OPTIONS PCS",2006,"SPED","grade 7",56
137,"OPTIONS PCS",2006,"SPED","grade 6",10
137,"OPTIONS PCS",2006,"SPED","grade 8",58
137,"OPTIONS PCS",2009,"All","All",319
137,"OPTIONS PCS",2009,"All","grade 5",16
137,"OPTIONS PCS",2009,"All","grade 7",50
137,"OPTIONS PCS",2009,"All","grade 6",28
137,"OPTIONS PCS",2009,"All","grade 9",72
137,"OPTIONS PCS",2009,"All","grade 8",68
137,"OPTIONS PCS",2009,"All","grade 11",32
137,"OPTIONS PCS",2009,"All","grade 10",53
137,"OPTIONS PCS",2009,"MALE","All",197
137,"OPTIONS PCS",2009,"MALE","grade 8",43
137,"OPTIONS PCS",2009,"MALE","grade 5",10
137,"OPTIONS PCS",2009,"MALE","grade 9",39
137,"OPTIONS PCS",2009,"MALE","grade 6",19
137,"OPTIONS PCS",2009,"MALE","grade 7",26
137,"OPTIONS PCS",2009,"MALE","grade 11",23
137,"OPTIONS PCS",2009,"MALE","grade 10",37
137,"OPTIONS PCS",2009,"FEMALE","All",122
137,"OPTIONS PCS",2009,"FEMALE","grade 7",24
137,"OPTIONS PCS",2009,"FEMALE","grade 9",33
137,"OPTIONS PCS",2009,"FEMALE","grade 8",25
137,"OPTIONS PCS",2009,"FEMALE","grade 10",16
137,"OPTIONS PCS",2009,"BL7","All",314
137,"OPTIONS PCS",2009,"BL7","grade 5",16
137,"OPTIONS PCS",2009,"BL7","grade 7",49
137,"OPTIONS PCS",2009,"BL7","grade 6",27
137,"OPTIONS PCS",2009,"BL7","grade 9",71
137,"OPTIONS PCS",2009,"BL7","grade 8",67
137,"OPTIONS PCS",2009,"BL7","grade 11",32
137,"OPTIONS PCS",2009,"BL7","grade 10",52
137,"OPTIONS PCS",2009,"SPED","All",245
137,"OPTIONS PCS",2009,"SPED","grade 6",13
137,"OPTIONS PCS",2009,"SPED","grade 9",59
137,"OPTIONS PCS",2009,"SPED","grade 8",47
137,"OPTIONS PCS",2009,"SPED","grade 7",35
137,"OPTIONS PCS",2009,"SPED","grade 11",32
137,"OPTIONS PCS",2009,"SPED","grade 10",51
137,"OPTIONS PCS",2009,"Economy","All",171
137,"OPTIONS PCS",2009,"Economy","grade 7",40
137,"OPTIONS PCS",2009,"Economy","grade 5",14
137,"OPTIONS PCS",2009,"Economy","grade 8",54
137,"OPTIONS PCS",2009,"Economy","grade 6",22
137,"OPTIONS PCS",2009,"Economy","grade 10",40
137,"OPTIONS PCS",2010,"All","All",373
137,"OPTIONS PCS",2010,"All","grade 11",56
137,"OPTIONS PCS",2010,"All","grade 9",118
137,"OPTIONS PCS",2010,"All","grade 8",52
137,"OPTIONS PCS",2010,"All","grade 10",72
137,"OPTIONS PCS",2010,"All","grade 12",25
137,"OPTIONS PCS",2010,"All","grade 7",34
137,"OPTIONS PCS",2010,"All","grade 6",16
137,"OPTIONS PCS",2010,"MALE","All",218
137,"OPTIONS PCS",2010,"MALE","grade 11",35
137,"OPTIONS PCS",2010,"MALE","grade 9",71
137,"OPTIONS PCS",2010,"MALE","grade 8",23
137,"OPTIONS PCS",2010,"MALE","grade 12",17
137,"OPTIONS PCS",2010,"MALE","grade 7",22
137,"OPTIONS PCS",2010,"MALE","grade 10",41
137,"OPTIONS PCS",2010,"FEMALE","All",155
137,"OPTIONS PCS",2010,"FEMALE","grade 11",21
137,"OPTIONS PCS",2010,"FEMALE","grade 10",31
137,"OPTIONS PCS",2010,"FEMALE","grade 8",29
137,"OPTIONS PCS",2010,"FEMALE","grade 9",47
137,"OPTIONS PCS",2010,"FEMALE","grade 7",12
137,"OPTIONS PCS",2010,"BL7","All",370
137,"OPTIONS PCS",2010,"BL7","grade 11",55
137,"OPTIONS PCS",2010,"BL7","grade 9",117
137,"OPTIONS PCS",2010,"BL7","grade 8",52
137,"OPTIONS PCS",2010,"BL7","grade 10",72
137,"OPTIONS PCS",2010,"BL7","grade 12",25
137,"OPTIONS PCS",2010,"BL7","grade 7",33
137,"OPTIONS PCS",2010,"BL7","grade 6",16
137,"OPTIONS PCS",2010,"SPED","All",254
137,"OPTIONS PCS",2010,"SPED","grade 11",41
137,"OPTIONS PCS",2010,"SPED","grade 9",75
137,"OPTIONS PCS",2010,"SPED","grade 8",33
137,"OPTIONS PCS",2010,"SPED","grade 12",24
137,"OPTIONS PCS",2010,"SPED","grade 7",17
137,"OPTIONS PCS",2010,"SPED","grade 10",52
137,"OPTIONS PCS",2010,"SPED","grade 6",12
137,"OPTIONS PCS",2010,"Economy","All",270
137,"OPTIONS PCS",2010,"Economy","grade 11",33
137,"OPTIONS PCS",2010,"Economy","grade 8",37
137,"OPTIONS PCS",2010,"Economy","grade 9",84
137,"OPTIONS PCS",2010,"Economy","grade 10",48
137,"OPTIONS PCS",2010,"Economy","grade 7",32
137,"OPTIONS PCS",2010,"Economy","grade 6",12
137,"OPTIONS PCS",2010,"Economy","grade 12",24
137,"OPTIONS PCS",2010,"Direct Cert","All",212
137,"OPTIONS PCS",2010,"Direct Cert","grade 11",33
137,"OPTIONS PCS",2010,"Direct Cert","grade 8",29
137,"OPTIONS PCS",2010,"Direct Cert","grade 9",77
137,"OPTIONS PCS",2010,"Direct Cert","grade 10",34
137,"OPTIONS PCS",2010,"Direct Cert","grade 7",22
137,"OPTIONS PCS",2010,"Direct Cert","grade 6",10
137,"OPTIONS PCS",2011,"All","All",359
137,"OPTIONS PCS",2011,"All","grade 8",48
137,"OPTIONS PCS",2011,"All","grade 9",100
137,"OPTIONS PCS",2011,"All","grade 12",52
137,"OPTIONS PCS",2011,"All","grade 10",74
137,"OPTIONS PCS",2011,"All","grade 11",48
137,"OPTIONS PCS",2011,"All","grade 7",22
137,"OPTIONS PCS",2011,"All","grade 6",15
137,"OPTIONS PCS",2011,"MALE","All",204
137,"OPTIONS PCS",2011,"MALE","grade 8",32
137,"OPTIONS PCS",2011,"MALE","grade 9",55
137,"OPTIONS PCS",2011,"MALE","grade 10",33
137,"OPTIONS PCS",2011,"MALE","grade 12",34
137,"OPTIONS PCS",2011,"MALE","grade 11",29
137,"OPTIONS PCS",2011,"MALE","grade 7",13
137,"OPTIONS PCS",2011,"FEMALE","All",155
137,"OPTIONS PCS",2011,"FEMALE","grade 12",18
137,"OPTIONS PCS",2011,"FEMALE","grade 10",41
137,"OPTIONS PCS",2011,"FEMALE","grade 11",19
137,"OPTIONS PCS",2011,"FEMALE","grade 8",16
137,"OPTIONS PCS",2011,"FEMALE","grade 9",45
137,"OPTIONS PCS",2011,"BL7","All",356
137,"OPTIONS PCS",2011,"BL7","grade 8",47
137,"OPTIONS PCS",2011,"BL7","grade 9",99
137,"OPTIONS PCS",2011,"BL7","grade 12",52
137,"OPTIONS PCS",2011,"BL7","grade 10",73
137,"OPTIONS PCS",2011,"BL7","grade 11",48
137,"OPTIONS PCS",2011,"BL7","grade 7",22
137,"OPTIONS PCS",2011,"BL7","grade 6",15
137,"OPTIONS PCS",2011,"SPED","All",231
137,"OPTIONS PCS",2011,"SPED","grade 9",71
137,"OPTIONS PCS",2011,"SPED","grade 12",37
137,"OPTIONS PCS",2011,"SPED","grade 8",24
137,"OPTIONS PCS",2011,"SPED","grade 10",44
137,"OPTIONS PCS",2011,"SPED","grade 11",32
137,"OPTIONS PCS",2011,"SPED","grade 7",15
137,"OPTIONS PCS",2011,"Economy","All",248
137,"OPTIONS PCS",2011,"Economy","grade 8",32
137,"OPTIONS PCS",2011,"Economy","grade 9",70
137,"OPTIONS PCS",2011,"Economy","grade 10",50
137,"OPTIONS PCS",2011,"Economy","grade 11",31
137,"OPTIONS PCS",2011,"Economy","grade 12",35
137,"OPTIONS PCS",2011,"Economy","grade 7",18
137,"OPTIONS PCS",2011,"Economy","grade 6",12
137,"OPTIONS PCS",2011,"Direct Cert","All",241
137,"OPTIONS PCS",2011,"Direct Cert","grade 8",32
137,"OPTIONS PCS",2011,"Direct Cert","grade 9",68
137,"OPTIONS PCS",2011,"Direct Cert","grade 10",49
137,"OPTIONS PCS",2011,"Direct Cert","grade 11",30
137,"OPTIONS PCS",2011,"Direct Cert","grade 12",34
137,"OPTIONS PCS",2011,"Direct Cert","grade 7",16
137,"OPTIONS PCS",2011,"Direct Cert","grade 6",12
137,"OPTIONS PCS",2012,"All","All",415
137,"OPTIONS PCS",2012,"All","grade 6",28
137,"OPTIONS PCS",2012,"All","grade 9",115
137,"OPTIONS PCS",2012,"All","grade 7",31
137,"OPTIONS PCS",2012,"All","grade 10",87
137,"OPTIONS PCS",2012,"All","grade 12",58
137,"OPTIONS PCS",2012,"All","grade 11",63
137,"OPTIONS PCS",2012,"All","grade 8",33
137,"OPTIONS PCS",2012,"MALE","All",243
137,"OPTIONS PCS",2012,"MALE","grade 6",18
137,"OPTIONS PCS",2012,"MALE","grade 9",74
137,"OPTIONS PCS",2012,"MALE","grade 10",54
137,"OPTIONS PCS",2012,"MALE","grade 8",20
137,"OPTIONS PCS",2012,"MALE","grade 11",24
137,"OPTIONS PCS",2012,"MALE","grade 12",34
137,"OPTIONS PCS",2012,"MALE","grade 7",19
137,"OPTIONS PCS",2012,"FEMALE","All",172
137,"OPTIONS PCS",2012,"FEMALE","grade 7",12
137,"OPTIONS PCS",2012,"FEMALE","grade 10",33
137,"OPTIONS PCS",2012,"FEMALE","grade 12",24
137,"OPTIONS PCS",2012,"FEMALE","grade 11",39
137,"OPTIONS PCS",2012,"FEMALE","grade 9",41
137,"OPTIONS PCS",2012,"FEMALE","grade 8",13
137,"OPTIONS PCS",2012,"FEMALE","grade 6",10
137,"OPTIONS PCS",2012,"BL7","All",415
137,"OPTIONS PCS",2012,"BL7","grade 6",28
137,"OPTIONS PCS",2012,"BL7","grade 9",115
137,"OPTIONS PCS",2012,"BL7","grade 7",31
137,"OPTIONS PCS",2012,"BL7","grade 10",87
137,"OPTIONS PCS",2012,"BL7","grade 12",58
137,"OPTIONS PCS",2012,"BL7","grade 11",63
137,"OPTIONS PCS",2012,"BL7","grade 8",33
137,"OPTIONS PCS",2012,"SPED","All",273
137,"OPTIONS PCS",2012,"SPED","grade 6",16
137,"OPTIONS PCS",2012,"SPED","grade 7",19
137,"OPTIONS PCS",2012,"SPED","grade 10",64
137,"OPTIONS PCS",2012,"SPED","grade 12",44
137,"OPTIONS PCS",2012,"SPED","grade 9",74
137,"OPTIONS PCS",2012,"SPED","grade 11",35
137,"OPTIONS PCS",2012,"SPED","grade 8",21
137,"OPTIONS PCS",2012,"Economy","All",301
137,"OPTIONS PCS",2012,"Economy","grade 6",24
137,"OPTIONS PCS",2012,"Economy","grade 9",81
137,"OPTIONS PCS",2012,"Economy","grade 7",24
137,"OPTIONS PCS",2012,"Economy","grade 10",60
137,"OPTIONS PCS",2012,"Economy","grade 12",41
137,"OPTIONS PCS",2012,"Economy","grade 11",46
137,"OPTIONS PCS",2012,"Economy","grade 8",25
137,"OPTIONS PCS",2012,"Direct Cert","All",299
137,"OPTIONS PCS",2012,"Direct Cert","grade 6",24
137,"OPTIONS PCS",2012,"Direct Cert","grade 9",83
137,"OPTIONS PCS",2012,"Direct Cert","grade 7",23
137,"OPTIONS PCS",2012,"Direct Cert","grade 10",58
137,"OPTIONS PCS",2012,"Direct Cert","grade 12",42
137,"OPTIONS PCS",2012,"Direct Cert","grade 11",45
137,"OPTIONS PCS",2012,"Direct Cert","grade 8",24
129,"KIPP DC PCS",2013,"All","All",3639
129,"KIPP DC PCS",2013,"All","grade PK4",405
129,"KIPP DC PCS",2013,"All","grade 9",153
129,"KIPP DC PCS",2013,"All","grade 4",184
129,"KIPP DC PCS",2013,"All","grade 6",255
129,"KIPP DC PCS",2013,"All","grade 7",242
129,"KIPP DC PCS",2013,"All","grade 12",61
129,"KIPP DC PCS",2013,"All","grade PK3",406
129,"KIPP DC PCS",2013,"All","grade 2",317
129,"KIPP DC PCS",2013,"All","grade KG",406
129,"KIPP DC PCS",2013,"All","grade 8",221
129,"KIPP DC PCS",2013,"All","grade 5",261
129,"KIPP DC PCS",2013,"All","grade 1",330
129,"KIPP DC PCS",2013,"All","grade 3",188
129,"KIPP DC PCS",2013,"All","grade 11",96
129,"KIPP DC PCS",2013,"All","grade 10",114
129,"KIPP DC PCS",2013,"MALE","All",1771
129,"KIPP DC PCS",2013,"MALE","grade 4",90
129,"KIPP DC PCS",2013,"MALE","grade PK3",191
129,"KIPP DC PCS",2013,"MALE","grade 2",150
129,"KIPP DC PCS",2013,"MALE","grade 8",96
129,"KIPP DC PCS",2013,"MALE","grade 5",130
129,"KIPP DC PCS",2013,"MALE","grade 6",125
129,"KIPP DC PCS",2013,"MALE","grade 1",176
129,"KIPP DC PCS",2013,"MALE","grade 3",96
129,"KIPP DC PCS",2013,"MALE","grade KG",212
129,"KIPP DC PCS",2013,"MALE","grade 11",38
129,"KIPP DC PCS",2013,"MALE","grade PK4",227
129,"KIPP DC PCS",2013,"MALE","grade 9",62
129,"KIPP DC PCS",2013,"MALE","grade 7",113
129,"KIPP DC PCS",2013,"MALE","grade 12",27
129,"KIPP DC PCS",2013,"MALE","grade 10",38
129,"KIPP DC PCS",2013,"FEMALE","All",1868
129,"KIPP DC PCS",2013,"FEMALE","grade PK4",178
129,"KIPP DC PCS",2013,"FEMALE","grade 9",91
129,"KIPP DC PCS",2013,"FEMALE","grade 6",130
129,"KIPP DC PCS",2013,"FEMALE","grade 7",129
129,"KIPP DC PCS",2013,"FEMALE","grade 12",34
129,"KIPP DC PCS",2013,"FEMALE","grade PK3",215
129,"KIPP DC PCS",2013,"FEMALE","grade KG",194
129,"KIPP DC PCS",2013,"FEMALE","grade 2",167
129,"KIPP DC PCS",2013,"FEMALE","grade 1",154
129,"KIPP DC PCS",2013,"FEMALE","grade 3",92
129,"KIPP DC PCS",2013,"FEMALE","grade 4",94
129,"KIPP DC PCS",2013,"FEMALE","grade 8",125
129,"KIPP DC PCS",2013,"FEMALE","grade 5",131
129,"KIPP DC PCS",2013,"FEMALE","grade 11",58
129,"KIPP DC PCS",2013,"FEMALE","grade 10",76
129,"KIPP DC PCS",2013,"AS7","All",10
129,"KIPP DC PCS",2013,"BL7","All",3525
129,"KIPP DC PCS",2013,"BL7","grade PK4",390
129,"KIPP DC PCS",2013,"BL7","grade 9",150
129,"KIPP DC PCS",2013,"BL7","grade 4",177
129,"KIPP DC PCS",2013,"BL7","grade 6",248
129,"KIPP DC PCS",2013,"BL7","grade 7",225
129,"KIPP DC PCS",2013,"BL7","grade 12",61
129,"KIPP DC PCS",2013,"BL7","grade PK3",393
129,"KIPP DC PCS",2013,"BL7","grade 2",306
129,"KIPP DC PCS",2013,"BL7","grade KG",389
129,"KIPP DC PCS",2013,"BL7","grade 8",213
129,"KIPP DC PCS",2013,"BL7","grade 5",256
129,"KIPP DC PCS",2013,"BL7","grade 1",322
129,"KIPP DC PCS",2013,"BL7","grade 3",186
129,"KIPP DC PCS",2013,"BL7","grade 11",95
129,"KIPP DC PCS",2013,"BL7","grade 10",114
129,"KIPP DC PCS",2013,"HI7","All",75
129,"KIPP DC PCS",2013,"HI7","grade KG",13
129,"KIPP DC PCS",2013,"HI7","grade 7",12
129,"KIPP DC PCS",2013,"MU7","All",17
129,"KIPP DC PCS",2013,"SPED","All",448
129,"KIPP DC PCS",2013,"SPED","grade 5",47
129,"KIPP DC PCS",2013,"SPED","grade KG",38
129,"KIPP DC PCS",2013,"SPED","grade 6",53
129,"KIPP DC PCS",2013,"SPED","grade 1",30
129,"KIPP DC PCS",2013,"SPED","grade 3",27
129,"KIPP DC PCS",2013,"SPED","grade 7",34
129,"KIPP DC PCS",2013,"SPED","grade 9",33
129,"KIPP DC PCS",2013,"SPED","grade 4",26
129,"KIPP DC PCS",2013,"SPED","grade PK4",30
129,"KIPP DC PCS",2013,"SPED","grade 11",17
129,"KIPP DC PCS",2013,"SPED","grade 10",13
129,"KIPP DC PCS",2013,"SPED","grade PK3",14
129,"KIPP DC PCS",2013,"SPED","grade 2",37
129,"KIPP DC PCS",2013,"SPED","grade 12",13
129,"KIPP DC PCS",2013,"SPED","grade 8",36
129,"KIPP DC PCS",2013,"LEP","All",18
129,"KIPP DC PCS",2013,"Economy","All",2869
129,"KIPP DC PCS",2013,"Economy","grade PK4",325
129,"KIPP DC PCS",2013,"Economy","grade 4",143
129,"KIPP DC PCS",2013,"Economy","grade 6",200
129,"KIPP DC PCS",2013,"Economy","grade 7",178
129,"KIPP DC PCS",2013,"Economy","grade 12",49
129,"KIPP DC PCS",2013,"Economy","grade PK3",316
129,"KIPP DC PCS",2013,"Economy","grade 2",251
129,"KIPP DC PCS",2013,"Economy","grade 8",155
129,"KIPP DC PCS",2013,"Economy","grade 5",196
129,"KIPP DC PCS",2013,"Economy","grade KG",336
129,"KIPP DC PCS",2013,"Economy","grade 1",272
129,"KIPP DC PCS",2013,"Economy","grade 3",166
129,"KIPP DC PCS",2013,"Economy","grade 9",123
129,"KIPP DC PCS",2013,"Economy","grade 11",69
129,"KIPP DC PCS",2013,"Economy","grade 10",90
129,"KIPP DC PCS",2013,"Direct Cert","All",1841
129,"KIPP DC PCS",2013,"Direct Cert","grade PK4",216
129,"KIPP DC PCS",2013,"Direct Cert","grade 4",92
129,"KIPP DC PCS",2013,"Direct Cert","grade 7",125
129,"KIPP DC PCS",2013,"Direct Cert","grade PK3",218
129,"KIPP DC PCS",2013,"Direct Cert","grade 8",97
129,"KIPP DC PCS",2013,"Direct Cert","grade 5",127
129,"KIPP DC PCS",2013,"Direct Cert","grade 6",129
129,"KIPP DC PCS",2013,"Direct Cert","grade 1",163
129,"KIPP DC PCS",2013,"Direct Cert","grade 2",156
129,"KIPP DC PCS",2013,"Direct Cert","grade 3",106
129,"KIPP DC PCS",2013,"Direct Cert","grade KG",223
129,"KIPP DC PCS",2013,"Direct Cert","grade 9",80
129,"KIPP DC PCS",2013,"Direct Cert","grade 11",34
129,"KIPP DC PCS",2013,"Direct Cert","grade 12",25
129,"KIPP DC PCS",2013,"Direct Cert","grade 10",50
129,"KIPP DC PCS",2007,"All","All",827
129,"KIPP DC PCS",2007,"All","grade 6",252
129,"KIPP DC PCS",2007,"All","grade 8",67
129,"KIPP DC PCS",2007,"All","grade 7",156
129,"KIPP DC PCS",2007,"All","grade 5",253
129,"KIPP DC PCS",2007,"All","grade PK4",99
129,"KIPP DC PCS",2007,"MALE","All",403
129,"KIPP DC PCS",2007,"MALE","grade 6",125
129,"KIPP DC PCS",2007,"MALE","grade 7",70
129,"KIPP DC PCS",2007,"MALE","grade 5",125
129,"KIPP DC PCS",2007,"MALE","grade 8",30
129,"KIPP DC PCS",2007,"MALE","grade PK4",53
129,"KIPP DC PCS",2007,"FEMALE","All",424
129,"KIPP DC PCS",2007,"FEMALE","grade 6",127
129,"KIPP DC PCS",2007,"FEMALE","grade 8",37
129,"KIPP DC PCS",2007,"FEMALE","grade 7",86
129,"KIPP DC PCS",2007,"FEMALE","grade 5",128
129,"KIPP DC PCS",2007,"FEMALE","grade PK4",46
129,"KIPP DC PCS",2007,"BL7","All",819
129,"KIPP DC PCS",2007,"BL7","grade 6",250
129,"KIPP DC PCS",2007,"BL7","grade 8",65
129,"KIPP DC PCS",2007,"BL7","grade 7",156
129,"KIPP DC PCS",2007,"BL7","grade 5",249
129,"KIPP DC PCS",2007,"BL7","grade PK4",99
129,"KIPP DC PCS",2007,"SPED","All",81
129,"KIPP DC PCS",2007,"SPED","grade 6",28
129,"KIPP DC PCS",2007,"SPED","grade 7",14
129,"KIPP DC PCS",2007,"SPED","grade 5",31
129,"KIPP DC PCS",2005,"All","All",409
129,"KIPP DC PCS",2005,"All","grade 5",172
129,"KIPP DC PCS",2005,"All","grade 7",82
129,"KIPP DC PCS",2005,"All","grade 6",84
129,"KIPP DC PCS",2005,"All","grade 8",71
129,"KIPP DC PCS",2005,"MALE","All",185
129,"KIPP DC PCS",2005,"MALE","grade 5",85
129,"KIPP DC PCS",2005,"MALE","grade 7",37
129,"KIPP DC PCS",2005,"MALE","grade 6",40
129,"KIPP DC PCS",2005,"MALE","grade 8",23
129,"KIPP DC PCS",2005,"FEMALE","All",221
129,"KIPP DC PCS",2005,"FEMALE","grade 6",44
129,"KIPP DC PCS",2005,"FEMALE","grade 7",45
129,"KIPP DC PCS",2005,"FEMALE","grade 8",46
129,"KIPP DC PCS",2005,"FEMALE","grade 5",86
129,"KIPP DC PCS",2005,"BL7","All",390
129,"KIPP DC PCS",2005,"BL7","grade 5",167
129,"KIPP DC PCS",2005,"BL7","grade 7",80
